"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato"
83;"95569.jpg";"Ulvestad";3835;"i";95569;"Pål Erik";"Ulvestad";8;"Overtråkk - 2 uker";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"0.9";"1.0";147;6;80;0;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;85;0;0;0;2;0;0;0;0;0;0;0;3;4;2017-04-08
84;"245730.jpg";"Sørli";3835;"a";245730;"Sondre";"Sørli";24;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"2.9";"1.5";108;323;61;134;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;1;0;0;0;0;3;4;2017-04-08
85;"245732.jpg";"Rodsand";3835;"u";245732;"Andreas";"Rodsand";21;"Utlån til 1. aug";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";17;0;11;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-08
86;"245734.jpg";"Koksvik";3835;"u";245734;"Sigur";"Koksvik";34;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";47;2;13;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-08
87;"245738.jpg";"Isaksen";3835;"a";245738;"Jesper";"Isaksen";18;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";34;9;13;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-08
88;"41319.jpg";"Lekaj";3835;"a";41319;"Rocky";"Lekaj";7;"";59;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"1.4";"0.5";334;12;143;5;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;5;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-08
89;"206554.jpg";"Mendy";3835;"a";206554;"Jean Alassane";"Mendy";39;"";54;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"1.5";"0.5";318;23;129;9;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;18;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-08
90;"245736.jpg";"Bamba";3835;"i";245736;"Daouda";"Bamba";11;"Legg";63;NA;NA;"0.2";"0.3";-2;-1;2;1;FALSE;0;"3.0";"1.0";1940;35;708;4;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;85;0;0;0;1;0;0;0;0;0;0;0;4;4;2017-04-08
91;"245737.jpg";"Rønningen";3835;"a";245737;"Jonas";"Rønningen";16;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"0.2";"1.5";23;6;14;1;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;105;0;0;0;2;0;0;0;0;0;0;0;4;4;2017-04-08
92;"245739.jpg";"Bruseth";3835;"u";245739;"Adne";"Bruseth";48;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";145;3;53;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-08
93;"98733.jpg";"Stokke";3835;"a";98733;"Benjamin";"Stokke";20;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"0.8";"2.0";75;68;35;37;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;162;0;0;0;3;0;0;0;0;0;0;0;4;4;2017-04-08
94;"95016.jpg";"Baranov";3835;"a";95016;"Nikita";"Baranov";27;"";50;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"0.5";"0.5";49;2;11;0;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;90;0;0;0;2;0;0;0;0;0;0;0;2;4;2017-04-08
95;"34727.jpg";"Otieno Origi";305;"a";34727;"Arnold";"Otieno Origi";77;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"14.1";"0.0";1945;26;730;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-04-08
96;"208534.jpg";"Ødegaard";305;"a";208534;"Emil";"Ødegaard";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.7";"0.0";61;22;20;11;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-04-08
97;"3629.jpg";"Kippe";305;"a";3629;"Frode";"Kippe";13;"";49;NA;NA;"0.2";"0.4";-1;-1;1;1;FALSE;0;"9.2";"1.0";1346;38;506;11;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;10;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-08
98;"98090.jpg";"Amundsen";305;"a";98090;"Marius";"Amundsen";4;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"6.0";"1.5";345;71;140;23;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;5;2017-04-08
99;"179305.jpg";"Kind Mikalsen";305;"a";179305;"Simen";"Kind Mikalsen";3;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;"3.8";"1.5";326;47;103;15;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;5;2017-04-08
100;"225993.jpg";"Sinyan";305;"a";225993;"Sheriff";"Sinyan";19;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.4";"0.0";86;1;21;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-08
101;"247410.jpg";"Melgalvis";305;"a";247410;"Aleksander";"Melgalvis";33;"";45;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;"4.8";"3.0";137;1002;63;213;0;0;0;0;6;1;"3.0";"3.0";"3.0";FALSE;180;0;1;0;3;0;0;0;0;0;0;0;2;5;2017-04-08
102;"202256.jpg";"Haakenstad";305;"a";202256;"Mats";"Haakenstad";2;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"2.0";"1.5";158;35;63;9;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;5;2017-04-08
103;"61930.jpg";"Knudtzon";305;"a";61930;"Erling";"Knudtzon";11;"";80;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"6.0";"3.0";617;78;168;48;0;0;0;0;6;4;"3.0";"3.0";"3.0";FALSE;180;0;0;0;3;0;0;0;0;0;2;0;3;5;2017-04-08
104;"192267.jpg";"Kolstad";305;"u";192267;"Jørgen";"Kolstad";17;"Utlån";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";55;0;15;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-08
105;"193844.jpg";"Innocent";305;"a";193844;"Bonke";"Innocent";18;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.7";"0.0";407;10;153;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-08
106;"208025.jpg";"Krogstad";305;"a";208025;"Fredrik";"Krogstad";14;"";60;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"1.5";"2.0";201;25;95;9;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;171;0;0;0;3;0;0;0;0;0;0;0;3;5;2017-04-08
107;"210142.jpg";"Ifeanyi Matthew";305;"a";210142;"Ifeanyi";"Matthew";6;"";61;NA;NA;"1.3";"2.7";1;1;-1;-1;TRUE;1;"11.8";"8.0";118;4428;42;3880;0;0;0;0;16;10;"8.0";"8.0";"8.0";FALSE;180;1;1;0;3;0;0;0;0;0;4;0;3;5;2017-04-08
108;"219232.jpg";"Olsen";305;"a";219232;"Petter Mathias";"Olsen";21;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.4";"0.0";52;4;21;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-08
109;"224088.jpg";"Brenden";305;"a";224088;"Erik Næsbak";"Brenden";15;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.1";"0.0";16;0;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-08
110;"95532.jpg";"Rafn";305;"a";95532;"Simen";"Rafn";5;"";55;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;"0.6";"2.0";36;21;17;8;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;156;0;0;0;3;0;0;0;0;0;0;0;3;5;2017-04-08
111;"63729.jpg";"Ajeti";305;"a";63729;"Bajram ";"Ajeti";9;"";63;NA;NA;"0.1";"0.2";-2;-1;2;1;FALSE;0;"4.0";"0.5";1568;12;604;3;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;45;0;0;0;1;0;0;0;0;0;0;0;4;5;2017-04-08
112;"101815.jpg";"Malec";305;"a";101815;"Tomas";"Malec";7;"";64;NA;NA;"0.3";"0.6";-1;-1;1;1;FALSE;0;"5.0";"2.0";1148;114;376;61;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;4;5;2017-04-08
113;"15724.jpg";"Grahn";305;"u";15724;"Tobias ";"Grahn";16;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";97;0;40;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-04-08
114;"111558.jpg";"Antonijevic";305;"a";111558;"Stefan";"Antonijevic";22;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"0.2";"0.5";31;1;11;0;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-08
115;"28113.jpg";"Fernandes";305;"a";28113;"Daniel";"Fernandes";1;"";40;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"17.5";"1.5";126;1047;55;387;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;3;0;0;1;5;2017-04-08
116;"111778.jpg";"Linde";203;"a";111778;"Andreas";"Linde";1;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;"8.7";"4.0";234;358;126;116;0;0;0;0;8;3;"4.0";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;1;0;4;0;0;1;6;2017-04-08
117;"215367.jpg";"Neydson";203;"a";215367;"Neydson";"da Silva";34;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";28;2;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2017-04-08
118;"39707.jpg";"Rindarøy";203;"a";39707;"Knut Olav";"Rindarøy";23;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;"13.1";"4.0";392;696;290;61;0;0;0;0;8;2;"4.0";"4.0";"4.0";FALSE;154;0;0;1;1;0;0;0;0;0;0;0;2;6;2017-04-08
119;"40646.jpg";"Toivio";203;"a";40646;"Joona";"Toivio";5;"";59;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"8.7";"0.0";2390;19;882;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-08
120;"61983.jpg";"Gabrielsen";203;"a";61983;"Ruben";"Gabrielsen";4;"";60;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;"15.7";"4.0";428;500;325;78;0;0;0;0;8;2;"4.0";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;0;0;0;0;0;2;6;2017-04-08
121;"114566.jpg";"Remmer";203;"a";114566;"Christoffer";"Remmer";22;"";55;NA;NA;"0.6";"1.3";0;0;0;0;FALSE;0;"1.8";"3.5";71;64;49;7;0;0;0;0;7;2;"3.5";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;1;0;0;0;0;2;6;2017-04-08
122;"139511.jpg";"Rindarøy";203;"a";139511;"Ole Martin";"Rindarøy";3;"";49;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"2.9";"0.5";510;31;114;5;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;26;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-08
123;"141947.jpg";"Ssewankambo";203;"a";141947;"Isak";"Ssewankambo";2;"";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.0";"0.0";184;4;50;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-08
124;"165824.jpg";"Sonni Nattestad";203;"i";165824;"Sonni Ragnar";"Nattestad";15;"Akilles";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";91;2;46;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-08
125;"215661.jpg";"Ove Roseth";203;"i";215661;"Martin";"Ove Roseth";27;"Kne";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";43;4;29;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-08
126;"223357.jpg";"Strande";203;"a";223357;"Kristian";"Strande";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.1";"0.0";182;30;72;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-08
127;"166372.jpg";"Gregersen";203;"a";166372;"Stian";"Gregersen";6;"";51;NA;NA;"1.5";"3.0";1;1;-1;-1;TRUE;0;"7.1";"7.5";117;2288;75;1123;0;0;0;0;15;8;"7.5";"8.0";"8.0";FALSE;180;1;0;1;1;0;0;0;0;0;1;0;2;6;2017-04-08
128;"61849.jpg";"Mostrøm";203;"i";61849;"Mattias";"Mostrøm";9;"Ankel";64;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"3.4";"0.0";1533;18;736;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-08
129;"115935.jpg";"Sarr";203;"a";115935;"Babacar";"Sarr";8;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"4.7";"2.0";284;405;152;107;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;1;1;0;0;1;0;0;0;0;3;6;2017-04-08
130;"134103.jpg";"Aursnes";203;"a";134103;"Fredrik";"Aursnes";17;"";79;NA;NA;"0.1";"0.3";-1;-1;1;1;FALSE;0;"1.5";"1.0";273;9;115;1;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;37;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-08
131;"134330.jpg";"Hestad";203;"a";134330;"Eirik";"Hestad";19;"";75;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"3.5";"1.5";296;159;213;7;0;0;0;0;3;0;"3.0";"2.0";"2.0";FALSE;78;0;0;1;0;0;0;0;0;0;0;0;3;6;2017-04-08
132;"161268.jpg";"Svendsen";203;"a";161268;"Sander";"Svendsen";11;"";85;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;"13.4";"4.5";865;444;242;310;0;0;0;0;9;8;"4.5";"5.0";"5.0";FALSE;148;1;0;0;1;0;0;0;0;0;1;0;3;6;2017-04-08
133;"182321.jpg";"Strand";203;"a";182321;"Petter";"Strand";14;"";80;NA;NA;"0.4";"0.9";0;0;0;0;FALSE;0;"3.4";"3.5";181;502;149;66;0;0;0;0;7;2;"3.5";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;0;0;0;2;0;3;6;2017-04-08
134;"195572.jpg";"Diop";203;"i";195572;"Amidou";"Diop";18;"Kne";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";129;7;64;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-08
135;"215843.jpg";"Svendsen";203;"a";215843;"Tobias Hammer";"Svendsen";21;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.5";"0.0";246;37;93;11;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-08
136;"225140.jpg";"Unachi Ekpe";3835;"a";225140;"Thompson";"Unachi Ekpe";4;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";47;5;20;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-08
137;"61972.jpg";"Sigurdarson";203;"a";61972;"Björn";"Sigurdarson";10;"";90;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"20.8";"3.5";1488;1306;1167;136;0;0;0;0;7;2;"3.5";"4.0";"4.0";FALSE;180;0;1;1;1;0;0;0;0;0;0;0;4;6;2017-04-08
138;"105097.jpg";"Brustad";203;"a";105097;"Fredrik";"Brustad";33;"";75;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;"7.2";"5.0";627;1388;533;159;0;0;0;0;10;1;"5.0";"5.0";"5.0";FALSE;87;1;0;1;0;0;0;0;0;0;3;0;4;6;2017-04-08
139;"223959.jpg";"Amang";203;"a";223959;"Thomas";"Amang";20;"";59;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;"0.5";"0.0";130;8;40;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-08
140;"227291.jpg";"Karlsson";203;"a";227291;"Óttar Magnús";"Karlsson";25;"";80;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"4.0";"3.0";489;42;114;11;0;0;0;0;6;5;"3.0";"3.0";"3.0";FALSE;97;0;1;0;1;0;0;0;0;0;0;0;4;6;2017-04-08
141;"247411.jpg";"Markovic";203;"a";247411;"Eman";"Markovic";24;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";89;12;34;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-08
142;"223094.jpg";"Braut Håland";203;"a";223094;"Erling";"Braut Håland";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";57;17;24;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-08
143;"95501.jpg";"Hussain";203;"a";95501;"Etzaz";"Hussain";16;"";60;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"16.4";"1.5";2210;126;1056;23;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;93;0;0;0;1;0;0;0;0;0;0;0;3;6;2017-04-08
144;"156550.jpg";"Rossbach";307;"a";156550;"Sondre";"Rossbach";1;"";55;NA;NA;"0.6";"1.3";0;0;0;0;FALSE;0;"25.3";"3.5";518;598;177;247;0;0;0;0;7;6;"3.5";"4.0";"4.0";FALSE;180;0;0;1;3;0;0;0;0;4;0;0;1;7;2017-04-08
145;"171682.jpg";"Myhra";307;"a";171682;"Viljar";"Myhra";12;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";21;2;8;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2017-04-08
146;"42549.jpg";"Ruud";307;"a";42549;"Espen";"Ruud";2;"";65;NA;NA;"0.5";"0.9";0;0;0;0;FALSE;0;"37.6";"3.0";444;808;200;216;0;0;0;0;6;5;"3.0";"3.0";"3.0";FALSE;180;0;0;1;3;0;0;1;0;0;0;0;2;7;2017-04-08
147;"62005.jpg";"Semb Berge";307;"a";62005;"Fredrik";"Semb Berge";16;"";60;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;1;"16.6";"4.0";318;434;53;239;0;0;0;0;8;9;"4.0";"4.0";"4.0";FALSE;180;0;1;1;3;0;0;0;0;0;0;1;2;7;2017-04-08
148;"62009.jpg";"Hagen";307;"a";62009;"Steffen";"Hagen";21;"";60;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;"7.0";"3.5";142;86;48;15;0;0;0;0;7;6;"3.5";"4.0";"4.0";FALSE;180;0;0;1;3;0;0;0;0;0;0;0;2;7;2017-04-08
149;"81784.jpg";"Nilsen";307;"a";81784;"Joakim Våge";"Nilsen";18;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"2.3";"1.5";133;431;103;14;0;0;0;0;3;0;"1.5";"2.0";"2.0";FALSE;135;0;0;0;3;0;0;1;0;0;2;0;2;7;2017-04-08
150;"116099.jpg";"Grøgaard";307;"a";116099;"Thomas";"Grøgaard";5;"";56;NA;NA;"1.4";"2.9";1;1;-1;-1;TRUE;1;"8.1";"8.0";98;1823;27;1677;0;0;0;0;16;15;"8.0";"8.0";"8.0";FALSE;180;1;0;1;3;0;0;0;0;0;3;0;2;7;2017-04-08
151;"171023.jpg";"Bergan";307;"a";171023;"Vegard";"Bergan";4;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";46;5;23;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-04-08
152;"223963.jpg";"Eikeng";307;"a";223963;"Erik";"Eikeng";22;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";26;4;12;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-04-08
153;"227411.jpg";"Kitolano";307;"a";227411;"John";"Kitolano";25;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";17;2;5;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-04-08
154;"18789.jpg";"Gashi";307;"a";18789;"Ardian";"Gashi";3;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.7";"0.0";707;40;363;13;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-08
155;"61989.jpg";"Nordkvelle";307;"a";61989;"Fredrik";"Nordkvelle";14;"";90;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;"9.6";"2.5";390;487;240;65;0;0;0;0;5;3;"2.5";"3.0";"3.0";FALSE;180;0;0;1;3;0;0;0;0;0;0;0;3;7;2017-04-08
156;"62070.jpg";"Samuelsen";307;"i";62070;"Jone";"Samuelsen";8;"Fot";79;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"4.2";"0.0";961;30;521;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-08
157;"111716.jpg";"Broberg";307;"a";111716;"Martin";"Broberg";7;"";65;NA;NA;"0.2";"0.5";0;0;0;0;FALSE;0;"0.5";"1.5";41;41;15;13;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;94;0;0;1;1;0;0;1;0;0;0;0;3;7;2017-04-08
158;"111819.jpg";"Jensen";307;"a";111819;"Fredrik Oldrup";"Jensen";20;"";55;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"1.7";"0.5";182;44;68;10;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;45;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-08
159;"118237.jpg";"Berg";307;"a";118237;"Oliver";"Berg";6;"";60;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"0.9";"1.5";55;194;42;6;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;86;0;0;0;2;0;0;0;0;0;0;0;3;7;2017-04-08
160;"153580.jpg";"Messoudi";307;"a";153580;"Zakaria";"Messoudi";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";26;2;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-08
161;"206930.jpg";"Zekhnini";307;"a";206930;"Rafik";"Zekhnini";11;"";85;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;"22.0";"3.0";972;1030;377;207;0;0;0;0;6;4;"3.0";"3.0";"3.0";FALSE;93;0;1;0;2;0;0;0;0;0;0;0;3;7;2017-04-08
162;"228900.jpg";"Kaasa";307;"a";228900;"Markus";"Kaasa";29;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";18;4;8;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-08
163;"230431.jpg";"Mladenovic";307;"a";230431;"Stefan";"Mladenovic";13;"";55;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"0.2";"0.5";25;19;12;0;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;11;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-08
164;"62816.jpg";"Riku Riski";307;"a";62816;"Riku";"Riski";24;"";70;NA;NA;"0.5";"1.0";0;0;0;0;FALSE;0;"6.5";"3.5";216;789;96;330;0;0;0;0;7;5;"3.5";"4.0";"4.0";FALSE;169;0;0;1;3;0;0;0;0;0;2;0;3;7;2017-04-08
165;"39723.jpg";"Diouf";307;"d";39723;"Pape Pate";"Diouf";27;"Lår - 75% sjanse for å spille";75;NA;NA;"0.1";"0.3";0;0;0;0;FALSE;0;"3.1";"1.0";298;41;157;3;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;87;0;0;0;1;0;0;0;0;0;0;0;3;7;2017-04-08
166;"34339.jpg";"Occean";307;"a";34339;"Olivier";"Occean";10;"";100;NA;NA;"0.5";"0.9";0;0;0;0;FALSE;0;"8.7";"4.5";403;1232;156;326;0;0;0;0;9;7;"4.5";"5.0";"5.0";FALSE;180;1;0;1;3;0;0;0;0;0;1;0;4;7;2017-04-08
